250.0,6.4050393630165585
250.15873015873015,6.405198375455386
250.31746031746033,6.405356613579415
250.47619047619048,6.405514076029071
250.63492063492063,6.405670761444101
250.79365079365078,6.405826668463598
250.95238095238096,6.405981795726015
251.11111111111111,6.406136141869198
251.26984126984127,6.406289705530403
251.42857142857142,6.406442485346316
251.5873015873016,6.406594479953082
251.74603174603175,6.40674568798632
251.9047619047619,6.406896108081152
252.06349206349208,6.40704573887222
252.22222222222223,6.407194578993716
252.38095238095238,6.4073426270793945
252.53968253968253,6.407489881762605
252.6984126984127,6.407636341676308
252.85714285714286,6.4077820054531
253.015873015873,6.407926871725239
253.17460317460316,6.408070939124663
253.33333333333334,6.408214206283014
253.4920634920635,6.408356671831662
253.65079365079364,6.408498334401728
253.8095238095238,6.408639192624107
253.96825396825398,6.408779245129488
254.12698412698413,6.408918490548383
254.28571428571428,6.409056927511143
254.44444444444446,6.409194554647988
254.6031746031746,6.409331370589025
254.76190476190476,6.409467373964274
254.9206349206349,6.409602563403689
255.0793650793651,6.409736937537184
255.23809523809524,6.409778537894726
255.3968253968254,6.4098052818433775
255.55555555555554,6.409830889013462
255.71428571428572,6.409855359059802
255.87301587301587,6.409878691641712
256.031746031746,6.409900886423023
256.1904761904762,6.4099219430720975
256.3492063492063,6.4099418612618395
256.5079365079365,6.409960640669718
256.6666666666667,6.40997828097778
256.8253968253968,6.409994781872666
256.984126984127,6.410010143045627
257.14285714285717,6.410024364192539
257.3015873015873,6.41003744501392
257.46031746031747,6.410049385214946
257.6190476190476,6.410060184505466
257.77777777777777,6.410069842600016
257.93650793650795,6.410078359217839
258.0952380952381,6.4100857340828945
258.25396825396825,6.410091966923879
258.41269841269843,6.410097057474238
258.57142857142856,6.410101005472183
258.73015873015873,6.410103810660707
258.8888888888889,6.410105472787597
259.04761904761904,6.410105991605453
259.2063492063492,6.410105366871698
259.36507936507934,6.410103598348599
259.5238095238095,6.410100685803277
259.6825396825397,6.410096629007721
259.8412698412698,6.410091427738808
260.0,6.410085081778314
260.1587301587302,6.410077590912929
260.3174603174603,6.410068954934269
260.4761904761905,6.410059173638896
260.63492063492066,6.410048246828328
260.7936507936508,6.410036174309056
260.95238095238096,6.410022955892553
261.1111111111111,6.410008591395296
261.26984126984127,6.409993080638772
261.42857142857144,6.409976423449498
261.58730158730157,6.409958619659032
261.74603174603175,6.409844164531525
261.9047619047619,6.409720507250624
